ID,ประเภท,คำถาม,แนวทางคำตอบ,ประเด็นสำคัญ
55,v_trans_all_point,สถานีบ้านปางมะค่า รหัส Ct.5A จ.กำแพงเพชร ระดับน้ำวิกฤตสัปดาห์ที่แล้วอยู่ที่เท่าไหร่?,ดึงข้อมูล hydro_level_critical ของสถานี บ้านปางมะค่า (รหัส Ct.5A) จาก v_trans_all ในช่วงสัปดาห์ที่แล้ว (ข้อมูลย้อนหลัง 7 วัน) แล้วแสดงค่าระดับน้ำวิกฤต หน่วย ม.,บ้าน|ปางมะค่า|ระดับน้ำวิกฤต|สัปดาห์ที่แล้ว|ม.
56,v_trans_all_trend,เขื่อนภูมิพลปริมาณน้ำเก็บกักสูงสุดสัปดาห์ที่แล้วเทียบกับเดือนที่แล้วเปลี่ยนแปลงยังไง?,ดึงข้อมูล qstore ของ เขื่อนภูมิพล จาก v_trans_all ทั้งช่วงสัปดาห์ที่แล้วและเดือนที่แล้ว แล้วแสดงค่าเปรียบเทียบแนวโน้มปริมาณน้ำเก็บกักสูงสุด หน่วย ล้าน ลบ.ม.,เขื่อน|ภูมิพล|น้ำเก็บกักสูงสุด|สัปดาห์ที่แล้ว|เดือนที่แล้ว|ลบ.ม.
57,v_trans_all_trend,เขื่อนภูมิพลปริมาณน้ำไหลเข้าวันนี้เทียบกับเมื่อวานเปลี่ยนแปลงยังไง?,ดึงข้อมูล inflow_curr ของ เขื่อนภูมิพล จาก v_trans_all ทั้งช่วงวันนี้และเมื่อวาน แล้วแสดงค่าเปรียบเทียบแนวโน้มปริมาณน้ำไหลเข้าวันนี้ หน่วย ล้าน ลบ.ม.,เขื่อน|ภูมิพล|น้ำไหลเข้าวันนี้|วันนี้|เมื่อวาน|ลบ.ม.
58,v_trans_all_trend,เขื่อนภูมิพลปริมาณน้ำเก็บกักสูงสุดวันนี้เทียบกับเดือนที่แล้วเปลี่ยนแปลงยังไง?,ดึงข้อมูล qstore ของ เขื่อนภูมิพล จาก v_trans_all ทั้งช่วงวันนี้และเดือนที่แล้ว แล้วแสดงค่าเปรียบเทียบแนวโน้มปริมาณน้ำเก็บกักสูงสุด หน่วย ล้าน ลบ.ม.,เขื่อน|ภูมิพล|น้ำเก็บกักสูงสุด|วันนี้|เดือนที่แล้ว|ลบ.ม.
59,v_trans_all_trend,เขื่อนภูมิพลปริมาณน้ำระบายวันนี้เทียบกับสัปดาห์ที่แล้วเปลี่ยนแปลงยังไง?,ดึงข้อมูล outflow_curr ของ เขื่อนภูมิพล จาก v_trans_all ทั้งช่วงวันนี้และสัปดาห์ที่แล้ว แล้วแสดงค่าเปรียบเทียบแนวโน้มปริมาณน้ำระบายวันนี้ หน่วย ล้าน ลบ.ม.,เขื่อน|ภูมิพล|น้ำระบาย|วันนี้|สัปดาห์ที่แล้ว|ลบ.ม.
60,v_trans_all_trend,เขื่อนแม่มอกปริมาณน้ำระบายสัปดาห์ที่แล้วเทียบกับเดือนที่แล้วเปลี่ยนแปลงยังไง?,ดึงข้อมูล outflow_curr ของ เขื่อนแม่มอก จาก v_trans_all ทั้งช่วงสัปดาห์ที่แล้วและเดือนที่แล้ว แล้วแสดงค่าเปรียบเทียบแนวโน้มปริมาณน้ำระบายวันนี้ หน่วย ล้าน ลบ.ม.,เขื่อน|แม่มอก|น้ำระบาย|สัปดาห์ที่แล้ว|เดือนที่แล้ว|ลบ.ม.
61,v_trans_all_trend,เขื่อนแม่มอกปริมาณน้ำใช้การสูงสุดเมื่อวานเทียบกับสัปดาห์ที่แล้วเปลี่ยนแปลงยังไง?,ดึงข้อมูล qusage ของ เขื่อนแม่มอก จาก v_trans_all ทั้งช่วงเมื่อวานและสัปดาห์ที่แล้ว แล้วแสดงค่าเปรียบเทียบแนวโน้มปริมาณน้ำใช้การสูงสุด หน่วย ล้าน ลบ.ม.,เขื่อน|แม่มอก|น้ำใช้การสูงสุด|เมื่อวาน|สัปดาห์ที่แล้ว|ลบ.ม.
62,v_trans_all_trend,เขื่อนแม่มอกปริมาณน้ำเก็บกักวันนี้เทียบกับสัปดาห์ที่แล้วเปลี่ยนแปลงยังไง?,ดึงข้อมูล qstore_curr ของ เขื่อนแม่มอก จาก v_trans_all ทั้งช่วงวันนี้และสัปดาห์ที่แล้ว แล้วแสดงค่าเปรียบเทียบแนวโน้มปริมาณน้ำเก็บกักวันนี้ หน่วย ล้าน ลบ.ม.,เขื่อน|แม่มอก|น้ำเก็บกัก|วันนี้|สัปดาห์ที่แล้ว|ลบ.ม.
63,v_trans_all_trend,เขื่อนแม่มอกปริมาณน้ำระบายวันนี้เทียบกับเดือนที่แล้วเปลี่ยนแปลงยังไง?,ดึงข้อมูล outflow_curr ของ เขื่อนแม่มอก จาก v_trans_all ทั้งช่วงวันนี้และเดือนที่แล้ว แล้วแสดงค่าเปรียบเทียบแนวโน้มปริมาณน้ำระบายวันนี้ หน่วย ล้าน ลบ.ม.,เขื่อน|แม่มอก|น้ำระบาย|วันนี้|เดือนที่แล้ว|ลบ.ม.
64,v_trans_all_trend,อ่างเก็บน้ำคลองไพรปริมาณน้ำระบายวันนี้กับเดือนที่แล้วต่างกันเท่าไหร่?,ดึงข้อมูล outflow_curr ของ อ่างเก็บน้ำคลองไพร จาก v_trans_all ทั้งช่วงวันนี้และเดือนที่แล้ว แล้วแสดงแนวโน้มปริมาณน้ำระบายวันนี้ หน่วย ล้าน ลบ.ม.,อ่างเก็บน้ำ|คลองไพร|น้ำระบาย|วันนี้|เดือนที่แล้ว|ลบ.ม.
